customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure,MonthlyCharges,TotalCharges
7767-UXAGJ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,50.45,50.45
4652-ODEVH,1,0,1,1,1,1,2,0,0,0,0,0,1,2,0,3,0,45,24.45,1088.25
6510-UPNKS,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,1,0,23,24.8,615.35
6718-BDGHG,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,43,64.85,2908.2
9046-DQMTP,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,35,20.75,739.9
6439-LAJXL,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,3,0,9,68.95,593.85
1571-SAVHK,1,0,0,0,1,1,1,0,0,0,1,1,2,0,1,3,1,12,99.95,1132.75
9052-VKDUW,0,1,1,0,1,1,1,1,1,1,0,1,2,0,1,1,0,65,109.4,7227.45
9546-CQJSU,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,2,1,2,91.4,193.6
1666-JZPZT,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,27,49.0,1291.35
5777-KJIRB,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3,0,40,50.25,2023.55
0506-LVNGN,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,5,75.55,349.65
7677-SJJJK,1,0,1,1,1,0,2,0,0,0,0,0,1,1,0,1,0,8,19.9,153.95
2480-EJWYP,0,1,1,0,1,1,1,0,1,0,0,1,2,1,1,0,0,58,97.8,5458.8
3253-HKOKL,0,0,1,1,1,0,1,1,0,1,0,1,2,1,0,2,0,52,100.3,5244.45
7055-HNEOJ,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,3,0,3,55.8,154.55
5514-YQENT,1,0,0,1,1,0,1,1,1,1,1,1,2,2,1,2,0,41,111.15,4507.15
3211-AAPKX,1,0,0,0,1,1,1,0,0,0,1,1,2,0,1,3,0,20,98.55,2031.95
8445-DNBAE,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,1,50.05,50.05
2951-QOQTK,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,4,80.8,332.45
2958-NHPPS,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,23,20.85,473.9
6806-YDEUL,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,6,19.5,106.8
1735-XMJVH,1,0,1,1,1,0,2,0,0,0,0,0,1,0,1,3,0,8,19.35,152.6
6890-PFRQX,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,3,0,18,69.5,1199.4
0222-CNVPT,1,1,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,52,48.8,2555.05
5899-OUVKV,1,0,0,0,1,0,1,0,1,0,0,1,2,0,1,2,0,31,94.5,2979.2
8681-ICONS,1,0,1,1,1,0,2,0,0,0,0,0,1,0,1,3,0,29,20.65,654.85
1621-YNCJH,0,0,1,0,1,1,1,1,1,1,1,0,2,2,1,1,0,36,106.05,3834.4
3473-XIIIT,0,0,1,0,1,1,1,0,1,0,0,1,2,0,1,2,1,16,100.0,1534.75
6362-QHAFM,1,0,1,0,1,1,1,0,0,1,1,1,2,1,1,2,0,42,108.3,4586.15
7893-IXHRQ,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,1,1,20.55,20.55
3070-BDOQC,0,0,0,0,1,0,1,0,1,1,0,1,2,2,1,2,0,60,99.65,5941.05
2952-QAYZF,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,2,1,5,85.3,424.15
6234-PFPXL,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,22,95.9,2234.95
9824-QCJPK,1,0,1,0,1,0,2,0,0,0,0,0,1,1,0,3,0,36,20.0,666.75
4763-PGDPO,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,4,70.4,281.0
4283-IVYCI,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,3,0,9,64.95,547.8
1866-OBPNR,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,74.6,74.6
8205-MQUGY,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,2,0,12,49.2,571.15
8970-ANWXO,0,0,0,0,1,1,0,0,0,0,1,1,2,1,1,3,0,23,73.75,1756.6
9480-BQJEI,1,0,0,0,1,1,1,1,1,0,0,0,2,1,1,0,0,62,92.3,5731.45
5394-SVGJV,1,0,0,0,1,1,1,0,0,0,1,1,2,0,0,0,1,37,98.8,3475.55
6979-TNDEU,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,8,19.2,156.85
9777-WJJPR,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,31,88.65,2683.2
9283-LZQOH,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,13,74.4,896.75
7079-QRCBC,0,0,0,0,1,1,1,0,0,1,0,1,2,0,1,2,1,24,98.75,2407.3
9495-SKLKD,1,0,1,1,1,1,1,0,1,1,0,0,2,0,1,0,0,45,95.95,4456.65
6048-UWKAL,0,1,1,0,1,1,1,0,1,0,1,1,2,2,0,1,0,69,105.4,6998.95
5067-DGXLL,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,2,20.25,36.8
5469-CTCWN,1,0,1,1,1,1,1,1,1,0,0,1,2,1,1,2,1,61,106.0,6547.7
9851-QXEEQ,1,0,0,0,1,1,1,0,1,1,0,1,2,0,1,2,1,41,104.7,4346.4
6281-FKEWS,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,2,0,44,49.05,2265.0
8898-KASCD,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,39,35.55,1309.15
9242-TKFSV,1,0,1,1,0,0,0,1,1,1,1,1,2,2,1,1,0,72,65.1,4754.3
9290-SHCMB,0,1,0,0,1,0,1,0,0,1,0,1,2,0,1,2,0,13,96.85,1235.55
0743-HNPFG,0,0,1,1,1,0,0,1,1,0,1,0,2,1,1,1,0,51,69.75,3562.5
2277-BKJKN,0,1,1,0,1,0,1,0,1,1,0,1,2,2,1,2,0,71,99.2,7213.75
9809-IMGCQ,1,1,0,0,1,1,1,0,0,0,0,1,2,0,1,2,1,22,96.7,2082.95
5208-HFSBT,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,2,55.05,102.75
5035-PGZXH,0,0,0,0,1,1,1,0,1,1,0,1,2,1,1,2,0,56,106.8,5914.4
8695-WDYEA,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,51.25,51.25
6543-JXSOO,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,3,0,23,57.75,1282.85
8016-ZMGMO,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,66,70.85,4738.85
8605-ITULD,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,1,19.55,19.55
3254-YRILK,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,2,1,19,88.2,1775.8
6416-YJTTB,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,11,79.5,795.65
2667-WYLWJ,0,0,1,1,1,0,2,0,0,0,0,0,1,1,1,3,1,8,19.75,145.0
4472-VESGY,0,0,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,52,98.15,4993.4
3195-TQDZX,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,2,0,3,20.25,61.45
3128-YOVTD,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,51,79.15,4018.55
0529-ONKER,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,15,75.65,1146.65
1728-CXQBE,1,1,1,0,1,1,1,0,1,1,0,0,2,0,1,2,0,64,94.25,6081.4
7041-TXQJH,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,37,40.2,1478.85
5014-GSOUQ,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,3,0,13,19.95,243.65
5724-BIDBU,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,2,0,49,55.35,2633.95
0481-SUMCB,0,1,0,0,1,1,1,0,0,1,0,1,2,1,1,0,0,45,102.15,4735.35
1769-GRUIK,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,18,71.1,1247.75
5240-IJOQT,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,1,74.7,74.7
8819-WFGGJ,1,0,1,0,0,0,0,1,0,1,0,1,2,2,1,0,0,68,54.1,3794.5
7427-AUFPY,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,1,0,54,19.65,1008.7
2811-POVEX,0,1,1,1,1,0,1,0,1,1,0,0,2,0,1,0,0,23,88.45,2130.55
1092-GANHU,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,1,17,76.65,1313.55
7898-PDWQE,1,0,1,0,1,1,0,1,1,1,1,0,2,2,0,1,0,71,80.4,5727.15
9972-EWRJS,0,0,1,1,1,0,2,0,0,0,0,0,1,2,1,0,0,67,19.25,1372.9
9314-IJWSQ,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,2,0,14,84.8,1203.9
0661-XEYAN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,25.8,25.8
5799-JRCZO,0,0,0,1,1,0,2,0,0,0,0,0,1,2,0,1,0,63,19.5,1215.1
1921-KYSAY,0,0,0,0,1,1,0,0,0,1,1,0,2,1,1,2,0,41,68.6,2877.05
6198-RTPMF,0,0,1,0,1,1,1,0,0,0,0,1,2,0,0,2,0,17,92.6,1579.7
2924-KHUVI,1,0,1,0,1,1,1,1,0,0,0,1,2,1,1,2,0,56,100.55,5514.95
1925-GMVBW,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,5,20.55,96.1
7881-EVUAD,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,2,1,2,42.6,72.4
6184-DYUOB,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,3,0,3,19.6,55.25
9207-ZPANB,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,2,0,37,67.45,2443.3
5766-XQXMQ,0,0,0,0,1,0,0,1,1,1,0,0,2,0,1,0,1,29,68.85,1970.5
9327-QSDED,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,8,43.55,335.4
1656-DRSMG,0,0,0,0,1,1,1,0,1,1,1,1,2,0,1,1,0,63,109.85,7002.95
3012-VFFMN,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,3,0,7,20.65,158.95
2984-AFWNC,0,0,0,0,1,0,1,0,1,0,0,1,2,0,0,2,0,3,95.4,293.15
0640-YJTPY,1,0,1,1,1,0,2,0,0,0,0,0,1,2,0,0,0,72,21.0,1493.75
8096-LOIST,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,19,56.2,1093.4
9764-REAFF,0,0,1,0,1,0,2,0,0,0,0,0,1,2,0,0,0,59,18.4,1057.85
3703-VAVCL,1,0,1,1,1,0,1,0,0,1,1,0,2,0,0,1,1,2,90.0,190.05
7107-UBYKY,0,0,1,1,1,1,2,0,0,0,0,0,1,0,1,2,0,35,25.75,882.55
4881-GQJTW,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,14,19.6,300.4
8519-QJGJD,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,14,75.35,1025.95
7876-DNYAP,0,0,1,1,1,0,2,0,0,0,0,0,1,2,0,1,0,69,19.8,1436.95
7905-NJMXS,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,2,0,7,64.2,475.0
2882-WDTBA,1,0,1,1,1,0,0,1,1,1,1,1,0,2,1,0,0,69,75.75,5388.15
2091-GPPIQ,0,0,1,1,1,1,0,0,1,0,1,1,2,2,1,2,0,72,78.95,5730.15
6326-MTTXK,1,0,0,0,1,1,1,0,1,0,0,1,2,0,0,2,1,8,100.85,819.55
5071-FBJFS,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,4,50.3,217.1
2796-UUZZO,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,63,80.3,4896.35
2429-AYKKO,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,0,72,19.85,1434.1
9798-OPFEM,0,0,0,0,1,0,2,0,0,0,0,0,1,2,1,2,0,46,21.1,937.1
0330-IVZHA,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,5,69.95,330.15
3794-NFNCH,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,3,0,30,50.0,1474.9
5193-QLVZB,1,0,0,0,1,1,1,0,1,1,0,1,2,2,1,0,0,63,104.75,6536.5
7114-AEOZE,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,0,60,19.85,1128.1
2886-KEFUM,0,0,1,0,1,1,1,0,1,1,0,1,2,1,1,2,1,63,107.5,6873.75
5522-NYKPB,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,2,0,25,85.9,2199.05
4237-RLAQD,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,45.85,45.85
9957-YODKZ,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,2,0,6,80.8,457.1
6518-KZXCB,1,0,0,0,1,1,2,0,0,0,0,0,1,2,0,3,0,22,25.25,566.5
2245-ADZFJ,0,0,1,1,1,1,0,0,1,0,1,1,2,2,0,0,0,31,80.55,2471.6
7776-QGYJC,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,39,81.5,3107.3
9313-QOLTZ,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,26,20.9,518.3
9651-GTSAQ,0,0,1,0,1,0,1,1,1,1,0,1,2,1,1,0,1,53,106.1,5769.75
3186-BAXNB,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,2,1,1,91.7,91.7
4672-FOTSD,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,2,0,12,67.25,832.3
0637-YLETY,0,0,0,0,1,1,1,0,1,1,0,0,2,0,1,1,1,16,95.6,1555.65
9818-XQCUV,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,2,20.35,45.3
7338-ERIVA,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,39,45.05,1790.6
1157-BQCUW,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,1,74.95,74.95
8259-NFJTV,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,0,7,34.65,246.6
3223-DWFIO,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,4,69.35,261.65
2660-EMUBI,1,1,0,0,1,1,1,0,0,0,0,1,2,0,1,2,1,10,95.35,898.35
6968-GMKPR,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,2,0,55,81.55,4509.5
4751-ERMAN,1,0,1,1,1,0,0,0,1,1,0,1,2,2,1,0,0,72,75.4,5480.25
1436-ZMJAN,0,0,1,0,1,0,0,0,0,1,0,1,2,0,1,1,0,10,67.8,653.15
3292-PBZEJ,1,1,0,0,1,1,1,0,1,1,1,1,2,0,1,2,0,11,111.4,1183.05
0799-DDIHE,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,15,46.3,639.45
3070-FNFZQ,0,0,1,1,1,0,2,0,0,0,0,0,1,2,0,0,0,23,20.4,478.75
2812-SFXMJ,1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,3,0,1,20.05,20.05
7675-OZCZG,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3,45.0,127.1
5014-WUQMG,1,0,1,1,1,0,1,1,1,1,0,0,2,1,1,2,0,47,96.1,4391.45
5312-TSZVC,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,3,0,15,19.65,270.6
2003-CKLOR,1,0,0,0,1,0,1,0,1,1,0,1,2,0,0,2,1,66,99.5,6710.5
0993-OSGPT,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,68,60.65,3975.9
9254-RBFON,0,0,1,1,1,0,1,0,0,1,1,1,2,1,0,0,1,17,98.6,1704.95
1205-WNWPJ,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3,1,7,59.5,415.95
9391-EOYLI,1,1,1,0,1,0,1,0,0,0,0,0,2,0,1,2,1,12,80.45,950.2
7108-DGVUU,0,1,1,0,1,1,0,0,1,1,0,0,2,1,0,0,0,21,71.7,1497.05
2782-JEEBU,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,21,36.0,780.15
5127-BZENZ,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,56,65.2,3512.15
2720-FVBQP,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,6,48.95,273.25
9906-NHHVC,0,1,0,0,0,0,0,0,1,1,0,1,2,2,1,0,0,65,53.5,3517.9
4522-XRWWI,1,0,1,0,1,1,0,1,0,0,1,1,2,1,0,1,0,42,80.45,3375.9
3766-EJLFL,0,0,1,1,1,1,1,1,0,1,1,1,2,2,1,0,0,68,109.05,7508.55
5939-SXWHM,1,0,1,1,1,1,2,0,0,0,0,0,1,2,0,0,0,48,26.3,1245.05
8152-UOBNY,0,1,0,0,1,1,1,0,1,0,1,1,2,1,1,2,0,50,106.8,5347.95
7351-KYHQH,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,2,0,7,64.95,493.65
7643-RCHXS,0,0,1,1,1,0,2,0,0,0,0,0,1,2,0,2,0,63,19.35,1263.85
8246-SHFGA,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,17,21.1,385.55
8387-MOJJT,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,42,77.95,3384.0
0620-XEFWH,1,0,1,1,1,0,2,0,0,0,0,0,1,0,0,3,0,4,18.85,84.2
6485-QXWWE,0,0,0,1,1,1,2,0,0,0,0,0,1,2,0,0,0,62,26.0,1638.7
2761-OCIAX,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,2,74.7,165.4
7321-VGNKU,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,2,70.35,120.25
5327-CNLUQ,1,0,1,0,1,1,1,1,1,1,0,1,0,2,1,0,0,48,96.9,4473.45
7552-KEYGT,1,0,1,0,1,0,2,0,0,0,0,0,1,2,0,0,0,27,19.55,520.55
5816-JMLGY,0,0,1,1,1,0,0,0,1,1,1,1,2,2,1,0,0,70,80.4,5717.85
3068-OMWZA,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,2,1,1,88.8,88.8
2927-QRRQV,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,2,0,46,94.65,4312.5
6032-KRXXO,1,0,0,0,1,0,1,0,0,0,0,1,2,0,1,2,1,30,90.25,2755.35
7459-RRWQZ,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,0,1,15,64.65,994.55
6265-SXWBU,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,69,95.75,6511.25
7941-RCJOW,1,0,0,0,1,0,2,0,0,0,0,0,1,2,1,1,0,65,19.55,1218.65
6374-NTQLP,1,1,1,1,1,0,1,1,0,1,1,1,2,2,1,1,0,72,104.1,7447.7
4154-AQUGT,1,1,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,13,89.05,1169.35
2387-KDZQY,1,0,0,0,1,0,2,0,0,0,0,0,1,1,1,3,0,17,20.1,279.5
3584-WKTTW,1,0,1,0,1,1,1,1,0,1,1,1,2,1,1,2,0,51,111.55,5720.35
3399-BMLVW,1,0,1,1,1,0,0,1,1,0,1,0,0,2,0,1,0,51,60.5,3121.45
1971-DTCZB,0,0,1,0,1,1,0,1,1,1,1,1,2,2,1,0,0,72,90.95,6468.6
3092-IGHWF,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,2,1,67,87.4,5918.8
3374-PZLXD,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,34,19.7,675.6
3813-DHBBB,1,0,1,0,0,0,0,1,1,0,1,0,2,2,1,0,0,67,50.95,3521.7
2812-REYAT,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1,0,0,49,20.05,923.1
6518-PPLMZ,1,0,1,1,1,0,2,0,0,0,0,0,1,2,1,3,0,53,19.4,1110.35
4939-KYYPY,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,27,59.45,1611.65
8017-LXHFA,0,1,0,0,1,0,1,0,1,0,0,1,2,0,1,2,1,23,94.75,2293.6
5930-GBIWP,1,0,0,0,1,1,0,1,1,1,1,0,2,2,1,1,0,69,81.5,5553.25
6022-KOUQO,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,29.05,44.75
6352-TWCAU,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,2,1,35,86.45,3029.1
2361-UPSND,0,0,1,0,1,0,0,1,1,0,1,0,2,1,0,3,0,46,70.6,3231.05
6035-RIIOM,0,0,0,0,1,1,1,0,1,0,0,1,2,2,1,0,0,54,97.2,5129.45
2929-QNSRW,0,0,1,0,1,1,1,0,1,0,0,1,2,1,1,2,1,56,98.25,5508.35
1262-OPMFY,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,9,75.75,655.9
9504-DSHWM,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,20,59.2,1191.2
5035-BVCXS,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,3,0,11,75.9,866.4
6267-DCFFZ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,2,0,30,90.05,2627.2
3533-UVMOM,1,0,1,0,1,0,0,1,1,1,0,0,2,2,0,0,0,68,70.95,4741.45
2439-LYPMQ,1,1,1,0,1,1,1,0,1,1,0,1,2,0,1,2,0,38,102.6,4009.2
4248-QPAVC,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,17,85.35,1463.45
1899-VXWXM,1,0,0,0,1,1,1,0,1,1,0,1,2,1,1,1,1,48,106.1,5082.8
1478-VPOAD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,43.8,43.8
9995-HOTOH,1,0,1,1,0,0,0,1,1,1,0,1,2,2,0,2,0,63,59.0,3707.6
2988-PLAHS,0,0,0,0,1,0,0,0,0,1,0,1,2,1,1,2,0,3,69.95,220.45
1371-OJCEK,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,48,24.35,1133.7
4999-IEZLT,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,66,29.45,1983.15
8883-ANODQ,0,0,1,1,1,1,1,0,1,1,0,0,0,2,1,1,0,68,84.4,5746.75
4690-LLKUA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,17,45.05,770.6
2351-RRBUE,0,0,1,1,1,0,2,0,0,0,0,0,1,1,0,3,0,7,20.65,134.05
5980-BDHPY,1,0,1,0,1,1,0,1,1,1,1,1,2,2,1,0,0,72,87.1,6230.1
1498-DQNRX,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,3,0,29,19.85,573.05
9469-WEJBT,1,0,1,0,1,0,1,0,0,1,1,0,2,0,1,2,0,37,90.35,3419.3
3331-HQDTW,0,0,0,0,1,1,1,1,1,1,0,1,2,0,1,3,1,34,109.8,3587.25
9490-DFPMD,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,2,1,42,84.65,3541.35
2581-VKIRT,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,3,0,59,65.5,3801.3
5442-XSDCW,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,11,79.5,868.5
7426-WEIJX,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,60,80.95,4859.1
2851-MMUTZ,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,3,0,27,56.15,1439.35
3049-NDXFL,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,3,1,1,85.8,85.8
8580-AECUZ,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,2,1,1,79.1,79.1
3307-TLCUD,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,17,34.4,592.75
6625-FLENO,1,0,1,0,1,0,2,0,0,0,0,0,1,2,0,3,0,58,20.75,1185.95
2967-MXRAV,1,0,1,1,1,0,2,0,0,0,0,0,1,1,0,3,0,1,18.8,18.8
7963-GQRMY,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,3,44.3,134.5
8189-HBVRW,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2,0,53,90.8,4921.2
4163-KIUHY,1,0,0,0,1,1,2,0,0,0,0,0,1,0,1,2,0,35,25.6,901.25
1228-FZFRV,1,0,1,1,1,1,1,1,0,1,0,1,2,0,0,1,1,50,105.95,5341.8
3500-NSDOA,1,0,1,1,1,1,0,0,1,0,1,0,2,2,0,1,0,68,70.8,4859.95
1171-TYKUR,1,0,1,0,1,1,2,0,0,0,0,0,1,0,0,2,0,47,25.4,1139.2
3761-FLYZI,0,1,1,0,1,1,1,0,1,1,0,1,2,0,1,0,0,65,108.8,7082.45
2058-DCJBE,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,5,69.75,324.6
5364-XYIRR,1,0,1,0,1,1,1,0,0,0,0,1,2,0,1,2,1,51,94.65,4812.75
4829-AUOAX,0,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,1,46,96.05,4399.5
1219-NNDDO,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,9,76.85,663.55
8388-DMKAE,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,3,0,8,20.25,174.65
4403-BWPAY,1,0,0,0,1,1,2,0,0,0,0,0,1,1,1,1,0,14,24.8,321.7
9659-QEQSY,0,0,0,0,1,1,1,1,1,1,1,1,2,0,1,2,0,45,115.65,5125.5
5405-ZMYXQ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,8,74.6,548.9
5047-LHVLY,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,3,1,1,50.15,50.15
1442-OKRJE,1,0,1,1,1,0,1,1,1,1,0,1,2,1,1,0,0,66,103.15,7031.3
4737-AQCPU,1,0,1,1,1,1,0,1,1,1,1,0,0,2,0,1,0,72,72.1,5016.65
9158-VCTQB,0,0,1,0,1,1,1,1,1,1,1,1,2,0,1,0,1,41,113.6,4594.95
2808-CHTDM,0,0,1,1,1,1,2,0,0,0,0,0,1,2,0,3,0,23,25.1,611.45
6311-UEUME,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,1,29,78.9,2384.15
0793-TWELN,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,0,4,80.15,319.85
3283-WCWXT,1,0,1,1,1,1,2,0,0,0,0,0,1,2,0,3,0,6,25.4,153.3
1060-ENTOF,0,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,0,67,105.4,7035.6
0999-QXNSA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,7,45.75,344.2
5451-MHQOF,1,0,1,1,1,1,2,0,0,0,0,0,1,1,1,3,0,56,24.45,1431.65
4836-WNFNO,0,0,1,0,1,1,2,0,0,0,0,0,1,2,0,1,0,72,25.0,1849.2
9225-BZLNZ,1,0,1,0,1,1,0,1,1,1,0,1,2,2,1,2,0,72,85.25,6083.1
0354-VXMJC,1,0,1,1,1,0,2,0,0,0,0,0,1,2,0,1,0,23,19.6,426.65
4422-QVIJA,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,35,50.15,1655.35
9365-SRSZE,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,27,70.55,1943.9
